UBIGEO,DISTRITO,PROVINCIA,DEPARTAMEN,area_km2,densidad,descargas_anio,altitud,estrato,legacy_N,legacy_py,legacy_tasa,legacy_letalidad
151003,ALLAUCA,YAUYOS,LIMA,517.7,2.41,1248,3466.84055252387,2500-3500,0,9366.58775877588,0,0
151004,AYAVIRI,YAUYOS,LIMA,244.7,7.38,1806,4322.58868335147,>3500,0,4557.42213883677,0,0
151005,AZANGARO,YAUYOS,LIMA,77.4,2.6,201,3791.86803185438,>3500,0,3615.34042553192,0,0
151006,CACRA,YAUYOS,LIMA,209.8,0.73,153,3638.40135192226,>3500,0,4692.00191204589,0,0
151007,CARANIA,YAUYOS,LIMA,122,2.82,344,4160.84408992023,>3500,0,1343.30625,0,0
151008,CATAHUASI,YAUYOS,LIMA,118.2,1.13,134,2887.6776119403,2500-3500,0,9593.0009310987,0,0
151009,CHOCOS,YAUYOS,LIMA,212.2,0.41,87,2546.68794326241,2500-3500,0,6792.45696202532,0,0
151010,COCHAS,YAUYOS,LIMA,38.3,2.14,82,2950.37209302326,2500-3500,0,1887.11415525114,0,0
151011,COLONIA,YAUYOS,LIMA,346.3,1.97,682,4083.98567408544,>3500,0,9638.47571942446,0,0
151012,HONGOS,YAUYOS,LIMA,121,2.59,313,4186.64645726808,>3500,0,2820.1498470948,0,0
151013,HUAMPARA,YAUYOS,LIMA,54,2.27,123,2982.67804878049,2500-3500,0,1191.24827586207,0,0
151014,HUANCAYA,YAUYOS,LIMA,277.4,12.75,3537,4433.92074145094,>3500,0,4509.33272394881,0,0
151015,HUANGASCAR,YAUYOS,LIMA,50,0.72,36,3185.87830687831,2500-3500,0,5792.00153846154,0,0
151016,HUANTAN,YAUYOS,LIMA,513,5.57,2857,4532.65543328748,>3500,0,8488.03837953092,0,0
151017,HUAÑEC,YAUYOS,LIMA,42.3,7.14,302,4317.69565217391,>3500,0,3972.00904977376,0,0
151018,LARAOS,YAUYOS,LIMA,409.3,8.63,3532,4546.92192906574,>3500,0,4547.05494505495,0,0
151019,LINCHA,YAUYOS,LIMA,218.2,2.78,607,4296.86314089625,>3500,0,3601.01146788991,0,0
151020,MADEAN,YAUYOS,LIMA,208.5,2.87,598,4155.22659889877,>3500,0,4701.65280289331,0,0
151021,MIRAFLORES,YAUYOS,LIMA,201.8,6.54,1320,4539.6420131291,>3500,0,1834.75111111111,0,0
151022,OMAS,YAUYOS,LIMA,294.4,0.95,280,2716.85354141657,2500-3500,0,5548.00161290323,0,0
151023,PUTINZA,YAUYOS,LIMA,71.3,1.65,118,3127.96534653465,2500-3500,0,4697.095703125,0,0
151024,QUINCHES,YAUYOS,LIMA,114.7,2.58,296,3913.08986175115,>3500,0,4864.42301184433,0,0
151025,QUINOCAY,YAUYOS,LIMA,157.4,1.4,220,2520.61304836895,2500-3500,0,3639.33723653396,0,0
151026,SAN JOAQUIN,YAUYOS,LIMA,75.6,0.74,56,4348.04577464789,>3500,0,1370.30061349693,0,0
151027,SAN PEDRO DE PILAS,YAUYOS,LIMA,100.3,1.13,113,3528.64695498676,>3500,0,2343.29241877256,0,0
151028,TANTA,YAUYOS,LIMA,345.8,11.68,4039,4660.15838031779,>3500,0,4542.00199203187,0,0
151029,TAURIPAMPA,YAUYOS,LIMA,530.4,0.87,461,2902.33754782898,2500-3500,0,4378.05040322581,0,0
151030,TOMAS,YAUYOS,LIMA,291.4,10.86,3165,4498.95057610673,>3500,0,4191.7578125,0,0
151031,TUPE,YAUYOS,LIMA,290.1,3.14,911,4185.15803897686,>3500,0,4340.24151696607,0,0
151032,VIÑAC,YAUYOS,LIMA,156.9,1.54,242,3634.66722783389,>3500,0,14551.0495716034,0,0
151033,VITIS,YAUYOS,LIMA,104.9,11.1,1164,4470.81634372367,>3500,0,2366.78397212544,0,0
160101,IQUITOS,MAYNAS,LORETO,366.9,16.27,5969,107.308620689655,0-500,1,1473585.52971344,0.678616870100827,18.6146944397908
160102,ALTO NANAY,MAYNAS,LORETO,14554.3,21.11,307241,157.827232051433,0-500,0,29790.2724448587,0,0
160103,FERNANDO LORES,MAYNAS,LORETO,4569.2,21.97,100385,123.253962607218,0-500,0,125197.485540439,0,0
160104,INDIANA,MAYNAS,LORETO,3367.6,21.71,73111,122.733531889774,0-500,0,104598.005442177,0,0
160105,LAS AMAZONAS,MAYNAS,LORETO,6726.8,20.24,136150,120.59747175901,0-500,0,75323.3940092166,0,0
160106,MAZAN,MAYNAS,LORETO,10051.4,21.24,213492,138.777025325563,0-500,0,126791.960182675,0,0
160107,NAPO,MAYNAS,LORETO,24158.3,19.28,465772,169.823937836634,0-500,0,159565.28845158,0,0
160108,PUNCHANA,MAYNAS,LORETO,1602.8,19.63,31463,123.189340101523,0-500,0,804710.296508717,0,0
160110,TORRES CAUSANA,MAYNAS,LORETO,6918,18.8,130058,186.396957936415,0-500,0,45463.17839445,0,0
160112,BELEN,MAYNAS,LORETO,653,23.61,15417,97.4610703913705,0-500,0,638724.748698045,0,0
160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3199.9,25.71,82269,134.93499238192,0-500,0,1393243.0848051,0,0
160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,2234.6,21.38,47776,163.62957292506,0-500,0,947498.721619949,0,0
160202,BALSAPUERTO,ALTO AMAZONAS,LORETO,3003.7,27.98,84044,495.688547695445,0-500,0,153857.815748596,0,0
160205,JEBEROS,ALTO AMAZONAS,LORETO,4345,22.38,97241,162.924035669847,0-500,0,42043.5411255411,0,0
160206,LAGUNAS,ALTO AMAZONAS,LORETO,6056.5,22.51,136332,143.656202554256,0-500,0,123281.299897496,0,0
160210,SANTA CRUZ,ALTO AMAZONAS,LORETO,2270,21.87,49645,179.561646554462,0-500,0,38510.146713615,0,0
160211,TENIENTE CESAR LOPEZ ROJAS,ALTO AMAZONAS,LORETO,1319.8,21.36,28191,178.979213521434,0-500,0,56061.2713916694,0,0
160301,NAUTA,LORETO,LORETO,6758.2,22.2,150032,117.326285721913,0-500,0,303420.310019931,0,0
160302,PARINARI,LORETO,LORETO,13212.4,18.21,240598,124.588302705358,0-500,0,55382.5855232101,0,0
160303,TIGRE,LORETO,LORETO,20113.8,20.37,409718,174.999752999928,0-500,0,68309.2119486025,0,0
160304,TROMPETEROS,LORETO,LORETO,12565.6,22.54,283229,205.321390308966,0-500,0,98250.0452895089,0,0
160305,URARINAS,LORETO,LORETO,15765.8,24.22,381848,140.414791033587,0-500,0,124595.970492771,0,0
160401,RAMON CASTILLA,MARISCAL RAMON CASTILLA,LORETO,6889.5,24.12,166175,108.383541436173,0-500,0,217342.481007785,0,0
160402,PEBAS,MARISCAL RAMON CASTILLA,LORETO,11254.5,21.44,241296,119.516056872953,0-500,0,113127.107195991,0,0
160403,YAVARI,MARISCAL RAMON CASTILLA,LORETO,14369.6,20.01,287536,124.766740509516,0-500,0,86616.0194947285,0,0
160404,SAN PABLO,MARISCAL RAMON CASTILLA,LORETO,5099.1,21.23,108254,107.501377312552,0-500,0,114287.445051033,0,0
160501,REQUENA,REQUENA,LORETO,3073,20.23,62167,120.49257186392,0-500,0,252055.93222286,0,0
160502,ALTO TAPICHE,REQUENA,LORETO,9062.1,16.98,153874,219.48358022488,0-500,0,14400.2182587666,0,0
160503,CAPELO,REQUENA,LORETO,800.6,14.61,11697,109.753041910771,0-500,0,20907.4403341289,0,0
160504,EMILIO SAN MARTIN,REQUENA,LORETO,4637.7,16.76,77728,139.545500387898,0-500,0,61332.0285506191,0,0
160505,MAQUIA,REQUENA,LORETO,4891.6,16.81,82228,157.367318435754,0-500,0,78132.8393355019,0,0
160506,PUINAHUA,REQUENA,LORETO,6281.1,18.76,117833,129.07002781043,0-500,0,40888.3256959315,0,0
160507,SAQUENA,REQUENA,LORETO,2595.5,18.65,48406,134.631299089456,0-500,0,28449.0107655502,0,0
160508,SOPLIN,REQUENA,LORETO,4696.3,18.73,87962,172.914174028015,0-500,0,6287.09302325581,0,0
160509,TAPICHE,REQUENA,LORETO,2090.1,19.1,39921,140.585679841557,0-500,0,8461.02606882169,0,0
160510,JENARO HERRERA,REQUENA,LORETO,1160.1,19.39,22494,128.540782209782,0-500,0,45545.0237487733,0,0
160511,YAQUERANA,REQUENA,LORETO,11049.2,16.83,185958,163.878884721996,0-500,0,20156.0070360598,0,0
160601,CONTAMANA,UCAYALI,LORETO,11003,24.22,266493,341.911701685636,0-500,0,256785.271108558,0,0
160602,INAHUAYA,UCAYALI,LORETO,629.7,17.03,10724,186.399002138275,0-500,0,15480.3535067873,0,0
160603,PADRE MARQUEZ,UCAYALI,LORETO,2434.9,17.03,41466,176.780047103849,0-500,0,30364.575474292,0,0
160604,PAMPA HERMOSA,UCAYALI,LORETO,7472,14,104608,541.044182303054,500-1500,0,55281.7141266306,0,0
160605,SARAYACU,UCAYALI,LORETO,6244.5,16.97,105969,164.062347945008,0-500,0,137571.040980919,0,0
160606,VARGAS GUERRA,UCAYALI,LORETO,1896.8,14.44,27390,207.395745487279,0-500,0,67711.1521653284,0,0
160701,BARRANCA,DATEM DEL MARAÑON,LORETO,7390.9,23.29,172134,495.452797245489,0-500,0,144346.551025641,0,0
160702,CAHUAPANAS,DATEM DEL MARAÑON,LORETO,4785.7,26.05,124667,372.794467892674,0-500,0,71636.4845360825,0,0
160703,MANSERICHE,DATEM DEL MARAÑON,LORETO,3570,25.19,89928,390.878373934381,0-500,0,85203.2651675859,0,0
160704,MORONA,DATEM DEL MARAÑON,LORETO,11043.9,21.2,234131,226.558585047831,0-500,0,40246.1217484009,0,0
160705,PASTAZA,DATEM DEL MARAÑON,LORETO,9100.2,23.47,213582,161.653468784413,0-500,0,55188.0233160622,0,0
160706,ANDOAS,DATEM DEL MARAÑON,LORETO,11788.4,21.8,256987,218.984157778102,0-500,0,142760.949730228,0,0
160801,PUTUMAYO,PUTUMAYO,LORETO,11079,18.38,203632,143.363681665196,0-500,0,39632.5524620341,0,0
160802,ROSA PANDURO,PUTUMAYO,LORETO,7167.8,18.14,130024,172.911401991846,0-500,0,5455.01463414634,0,0
160803,TENIENTE MANUEL CLAVERO,PUTUMAYO,LORETO,9615.4,18.06,173654,199.256926288863,0-500,0,22456.7929889299,0,0
160804,YAGUAS,PUTUMAYO,LORETO,18035.6,22.19,400210,121.988668398373,0-500,0,14151.8487229863,0,0
170101,TAMBOPATA,TAMBOPATA,MADRE DE DIOS,20838.6,18.85,392808,346.463408688512,0-500,0,928764.307776039,0,0
170102,INAMBARI,TAMBOPATA,MADRE DE DIOS,4881.6,39.92,194873,277.345232460771,0-500,0,142433.928818723,0,0
170103,LAS PIEDRAS,TAMBOPATA,MADRE DE DIOS,7803.9,16.74,130637,299.190426055411,0-500,0,180635.654466025,0,0
170104,LABERINTO,TAMBOPATA,MADRE DE DIOS,2695.7,24.31,65532,275.034625169326,0-500,0,59389.571585213,0,0
170201,MANU,MANU,MADRE DE DIOS,8718.1,22.81,198860,858.552749702281,500-1500,0,21062.201414898,0,0
170202,FITZCARRALD,MANU,MADRE DE DIOS,10684.4,17.98,192106,482.561494257653,0-500,0,13981.3769633508,0,0
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,7882.6,32.01,252322,414.52907644819,0-500,1,59046.2583210604,16.9358741507813,0.440354432475611
170204,HUEPETUHE,MANU,MADRE DE DIOS,1530.4,57.54,88059,480.967470717848,0-500,3,96217.6746987952,31.179302652983,3.78534088887375
170301,IÑAPARI,TAHUAMANU,MADRE DE DIOS,13885.3,14.67,203697,370.403884920814,0-500,0,29099.8082508251,0,0
170302,IBERIA,TAHUAMANU,MADRE DE DIOS,2604,12.66,32967,325.044522312687,0-500,0,52013.529661017,0,0
170303,TAHUAMANU,TAHUAMANU,MADRE DE DIOS,3540.7,15.98,56580,327.634210393415,0-500,0,32080.0178362573,0,0
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,3496.5,0.21,734,1663.15585545283,1500-2500,0,527603.725219885,0,0
180102,CARUMAS,MARISCAL NIETO,MOQUEGUA,2275.8,8.99,20459,4466.90847769431,>3500,0,20178.3906115418,0,0
180103,CUCHUMBAYA,MARISCAL NIETO,MOQUEGUA,69.2,2.95,204,3755.2556675063,>3500,0,6470.91005291005,0,0
180104,SAMEGUA,MARISCAL NIETO,MOQUEGUA,64.9,0,0,2074.62299465241,1500-2500,0,88679.3829764904,0,
180105,SAN CRISTOBAL,MARISCAL NIETO,MOQUEGUA,542,6.33,3431,4072.67755956214,>3500,0,14030.2302158273,0,0
180106,TORATA,MARISCAL NIETO,MOQUEGUA,1776.6,3.22,5721,3560.1198705692,>3500,0,60516.0479502738,0,0
180107,SAN ANTONIO,MARISCAL NIETO,MOQUEGUA,461.8,0.25,115,1214.50159624413,500-1500,0,146920,0,0
180201,OMATE,GENERAL SANCHEZ CERRO,MOQUEGUA,256.3,1.02,261,3236.89928547125,2500-3500,0,27715.7123202001,0,0
180202,CHOJATA,GENERAL SANCHEZ CERRO,MOQUEGUA,862.4,6.64,5726,4433.61519756839,>3500,0,5197.04968944099,0,0
180203,COALAQUE,GENERAL SANCHEZ CERRO,MOQUEGUA,245.5,2.26,555,3855.36531627576,>3500,0,8580.78714859438,0,0
180204,ICHUÑA,GENERAL SANCHEZ CERRO,MOQUEGUA,1003.9,8.78,8814,4452.95222735594,>3500,0,26815.4892317583,0,0
180205,LA CAPILLA,GENERAL SANCHEZ CERRO,MOQUEGUA,781.3,0.27,211,2122.31652754591,1500-2500,0,4698.22666666667,0,0
180206,LLOQUE,GENERAL SANCHEZ CERRO,MOQUEGUA,256.5,11.68,2996,4481.28118609407,>3500,0,4271.93308550186,0,0
180207,MATALAQUE,GENERAL SANCHEZ CERRO,MOQUEGUA,564.7,3.3,1864,3810.72244519914,>3500,0,3496.80963302752,0,0
180208,PUQUINA,GENERAL SANCHEZ CERRO,MOQUEGUA,595.8,3.02,1799,3357.06249085321,2500-3500,0,22377.8602024922,0,0
180209,QUINISTAQUILLAS,GENERAL SANCHEZ CERRO,MOQUEGUA,195.4,3.54,692,2919.11521352313,2500-3500,0,4164.25341130604,0,0
180210,UBINAS,GENERAL SANCHEZ CERRO,MOQUEGUA,883.7,8.56,7564,4348.83686189157,>3500,0,13708.2074248674,0,0
180211,YUNGA,GENERAL SANCHEZ CERRO,MOQUEGUA,111.2,11.6,1290,4359.20549019608,>3500,0,7186.63615560641,0,0
180301,ILO,ILO,MOQUEGUA,280.8,0,0,477.664298949969,0-500,0,641557.680421857,0,
180302,EL ALGARROBAL,ILO,MOQUEGUA,749.7,0.56,420,909.103803028552,500-1500,0,72358.1469244288,0,0
180303,PACOCHA,ILO,MOQUEGUA,333.1,0,0,594.214602346806,500-1500,0,41626.0008497982,0,
190101,CHAUPIMARCA,PASCO,PASCO,15.5,10.61,164,4378.55681818182,>3500,1,239378.521795203,4.17748423083479,677.506775067751
190102,HUACHON,PASCO,PASCO,828.2,3.62,2998,3656.67064003436,>3500,0,41114.003462454,0,0
190103,HUARIACA,PASCO,PASCO,123.1,5.59,688,3779.68037518038,>3500,1,61244.1004689498,16.3281033167756,161.498708010336
190104,HUAYLLAY,PASCO,PASCO,1017.6,10.57,10756,4472.10517120895,>3500,0,83721.1068335942,0,0
190105,NINACACA,PASCO,PASCO,537.8,7.47,4017,4238.22428051604,>3500,0,37211.1067279768,0,0
190106,PALLANCHACRA,PASCO,PASCO,72.6,4.33,314,3795.27216748769,>3500,0,13074.047734139,0,0
190107,PAUCARTAMBO,PASCO,PASCO,793.5,5.08,4031,3512.50409055251,>3500,1,82786.5438212928,12.0792577373281,27.5641555720941
190108,SAN FRANCISCO DE ASIS DE YARUSYACAN,PASCO,PASCO,120.2,11.67,1403,4033.9393042191,>3500,0,31975.6736462094,0,0
190109,SIMON BOLIVAR,PASCO,PASCO,690.9,6.42,4436,4363.77461706783,>3500,0,112911.687840573,0,0
190110,TICLACAYAN,PASCO,PASCO,713.7,6.94,4953,4163.86845386534,>3500,0,23743.5379602476,0,0
190111,TINYAHUARCO,PASCO,PASCO,96.1,9.22,886,4307.52578268877,>3500,0,65919.5614230128,0,0
190112,VICCO,PASCO,PASCO,171.4,17.64,3023,4115.43933054393,>3500,0,34777.5333871836,0,0
190113,YANACANCHA,PASCO,PASCO,157.7,9.49,1497,4156.96208262592,>3500,0,280153.179700978,0,0
190201,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO,741.1,4.49,3328,4283.4846301633,>3500,0,100067.0807305,0,0
190202,CHACAYAN,DANIEL ALCIDES CARRION,PASCO,160.1,5.43,869,3866.73055555556,>3500,0,15421.3183462532,0,0
190203,GOYLLARISQUIZGA,DANIEL ALCIDES CARRION,PASCO,19.3,5.02,97,4108,>3500,0,12362.6302186879,0,0
190204,PAUCAR,DANIEL ALCIDES CARRION,PASCO,107.5,4.83,519,3463.61659751037,2500-3500,0,15482.4958677686,0,0
190205,SAN PEDRO DE PILLAO,DANIEL ALCIDES CARRION,PASCO,76.6,4.87,373,4098.74069767442,>3500,0,12003.3449750535,0,0
190206,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO,285.2,2.6,742,4037.88229784577,>3500,1,216374.635071292,4.62161380270158,149.745432764301
190207,TAPUC,DANIEL ALCIDES CARRION,PASCO,46.6,5.65,263,3542.87644787645,>3500,2,18593.0039335664,107.567341304616,844.951415293621
190208,VILCABAMBA,DANIEL ALCIDES CARRION,PASCO,82.5,5.83,481,4067.43042071197,>3500,0,18832.1918465228,0,0
190301,OXAPAMPA,OXAPAMPA,PASCO,401.9,12.31,4947,2100.99270395755,1500-2500,0,156263.398624015,0,0
190302,CHONTABAMBA,OXAPAMPA,PASCO,437.6,9.64,4218,2353.02822335025,1500-2500,0,58241.4253682488,0,0
190303,HUANCABAMBA,OXAPAMPA,PASCO,1134.2,6.31,7157,2704.95692428403,2500-3500,0,63597.6047809906,0,0
190304,PALCAZU,OXAPAMPA,PASCO,2787.6,47.94,133638,822.155974440895,500-1500,0,71801.3708925944,0,0
190305,POZUZO,OXAPAMPA,PASCO,716.1,8.19,5865,1838.89050459856,1500-2500,0,39470.4362079766,0,0
190306,PUERTO BERMUDEZ,OXAPAMPA,PASCO,7672.3,29.06,222957,921.33097798972,500-1500,1,195117.870636255,5.12510718131111,0.498352198455806
190307,VILLA RICA,OXAPAMPA,PASCO,822.6,21.76,17900,1437.68147427583,500-1500,0,166764.019313075,0,0
190308,CONSTITUCION,OXAPAMPA,PASCO,3050.8,29.52,90060,609.370839056609,500-1500,0,155149.352937584,0,0
200101,PIURA,PIURA,PIURA,196.3,0.22,43,55.3407510431154,0-500,0,1624776.4840907,0,0
200104,CASTILLA,PIURA,PIURA,656.9,1.93,1268,126.840770509978,0-500,0,1687279.5767749,0,0
200105,CATACAOS,PIURA,PIURA,2286.5,1.7,3887,159.557547094826,0-500,0,733214.193233017,0,0
200107,CURA MORI,PIURA,PIURA,217.5,0.44,96,54.7915622389307,0-500,0,181281.270738608,0,0
200108,EL TALLAN,PIURA,PIURA,101,0.44,44,29.6735985533454,0-500,0,50518.4469074008,0,0
200109,LA ARENA,PIURA,PIURA,171.4,0.44,75,32.301906779661,0-500,0,373172.628359456,0,0
200110,LA UNION,PIURA,PIURA,321.4,0.66,212,63.5672531214529,0-500,0,402199.13609481,0,0
200111,LAS LOMAS,PIURA,PIURA,556.8,1.36,757,371.324637208544,0-500,0,262599.660653424,0,0
200114,TAMBO GRANDE,PIURA,PIURA,1496.1,1.87,2798,168.909427773053,0-500,0,1128737.38908265,0,0
200115,VEINTISEIS DE OCTUBRE,PIURA,PIURA,72.1,0,0,48.9181360201511,0-500,0,1723586.54899452,0,
200201,AYABACA,AYABACA,PIURA,1572.4,2.2,3459,2053.39397089397,1500-2500,0,292764.388947258,0,0
200202,FRIAS,AYABACA,PIURA,563.7,0.19,107,1820.54860551346,1500-2500,0,191547.173150303,0,0
200203,JILILI,AYABACA,PIURA,97.7,2.4,234,1247.39631336406,500-1500,0,23925.0627087199,0,0
200204,LAGUNAS,AYABACA,PIURA,190.6,0.38,72,2158.58924321752,1500-2500,0,51916.3146698434,0,0
200205,MONTERO,AYABACA,PIURA,132,1.76,232,1440.06456043956,500-1500,0,59280.1630239521,0,0
200206,PACAIPAMPA,AYABACA,PIURA,968.4,1.37,1327,2321.04919415292,1500-2500,1,208696.086638429,4.79165669135198,83.7310558486143
200207,PAIMAS,AYABACA,PIURA,325.3,1.67,543,902.876294430451,500-1500,0,94151.8202345188,0,0
200208,SAPILLICA,AYABACA,PIURA,277.2,0.5,139,1669.10150622135,1500-2500,0,99100.0759848211,0,0
200209,SICCHEZ,AYABACA,PIURA,34.3,2.3,79,1467.32,500-1500,0,14456.8569732938,0,0
200210,SUYO,AYABACA,PIURA,1077.1,1.96,2111,525.1707893626,500-1500,0,108303.146987751,0,0
200301,HUANCABAMBA,HUANCABAMBA,PIURA,446,0.35,156,2802.07798818978,2500-3500,0,264564.048965751,0,0
200302,CANCHAQUE,HUANCABAMBA,PIURA,313.3,0.29,91,1572.97388276262,1500-2500,0,67808.7283439078,0,0
200303,EL CARMEN DE LA FRONTERA,HUANCABAMBA,PIURA,659.8,1.23,812,2736.2595440813,2500-3500,0,105589.086340641,0,0
200304,HUARMACA,HUANCABAMBA,PIURA,1923.2,0.71,1365,1601.97187279152,1500-2500,0,336074.025540171,0,0
200305,LALAQUIZ,HUANCABAMBA,PIURA,146.7,1.26,185,1631.8024691358,1500-2500,0,37068.7122674829,0,0
200306,SAN MIGUEL DE EL FAIQUE,HUANCABAMBA,PIURA,208.6,0,0,1543.73950670705,1500-2500,0,84780.3112391931,0,
200307,SONDOR,HUANCABAMBA,PIURA,344.7,2.88,993,2388.55009203261,1500-2500,1,66200.3469850587,15.1056610054581,111.894371713103
200308,SONDORILLO,HUANCABAMBA,PIURA,229.9,0.68,156,2396.10586383314,1500-2500,0,101034.68097166,0,0
200401,CHULUCANAS,MORROPON,PIURA,841.5,2.51,2112,202.713560786007,0-500,0,810269.339846043,0,0
200402,BUENOS AIRES,MORROPON,PIURA,249.2,1.46,364,324.992374727669,0-500,0,92815.2606583383,0,0
200403,CHALACO,MORROPON,PIURA,150,1.28,192,2031.52609223301,1500-2500,0,68442.8255578093,0,0
200404,LA MATANZA,MORROPON,PIURA,989.1,1.87,1850,185.268577202168,0-500,0,136783.375899886,0,0
200405,MORROPON,MORROPON,PIURA,173.3,2.21,383,229.757591623037,0-500,0,145711.013257933,0,0
200406,SALITRAL,MORROPON,PIURA,612.5,0.34,208,514.322036406689,500-1500,0,82228.5895563669,0,0
200407,SAN JUAN DE BIGOTE,MORROPON,PIURA,251.9,1.21,305,500.73119827276,500-1500,0,60251,0,0
200408,SANTA CATALINA DE MOSSA,MORROPON,PIURA,80.9,0.56,45,975.538720538721,500-1500,0,34002.1623798389,0,0
200409,SANTO DOMINGO,MORROPON,PIURA,190.8,1.58,301,1450.15691868759,500-1500,0,52898.3361453602,0,0
200410,YAMANGO,MORROPON,PIURA,219.9,0.79,174,1397.76359143328,500-1500,0,78059.4919254659,0,0
200501,PAITA,PAITA,PIURA,707.9,0.2,142,95.6514741856573,0-500,0,936419.652082703,0,0
200502,AMOTAPE,PAITA,PIURA,64.5,0.86,55,75.0536723163842,0-500,0,22867.2907857998,0,0
200503,ARENAL,PAITA,PIURA,8.4,0.37,3,68.6086956521739,0-500,0,11280.2340080972,0,0
200504,COLAN,PAITA,PIURA,123.7,0,0,23.0545722713864,0-500,0,153014.087095993,0,
200505,LA HUACA,PAITA,PIURA,580.6,0.27,157,82.5700846660395,0-500,0,128107.044130372,0,0
200506,TAMARINDO,PAITA,PIURA,65.5,0.5,33,63.159217877095,0-500,0,48484.7567670606,0,0
200507,VICHAYAL,PAITA,PIURA,159.3,1.06,169,31.6178489702517,0-500,0,56030.2230299025,0,0
200601,SULLANA,SULLANA,PIURA,491,0.72,354,108.157397107898,0-500,0,1713001.20602465,0,0
200602,BELLAVISTA,SULLANA,PIURA,2.2,2.09,5,59.7391304347826,0-500,0,351325.241909197,0,0
200603,IGNACIO ESCUDERO,SULLANA,PIURA,189.7,0.54,102,64.7827967323402,0-500,0,196366.276119053,0,0
200604,LANCONES,SULLANA,PIURA,2216.2,1.73,3834,347.793981196371,0-500,0,119774.236393789,0,0
200605,MARCAVELICA,SULLANA,PIURA,1662.5,0.78,1297,368.789089912281,0-500,0,292453.838479735,0,0
200606,MIGUEL CHECA,SULLANA,PIURA,480.9,0.3,144,74.6549309104676,0-500,0,92789.7099075563,0,0
200607,QUERECOTILLO,SULLANA,PIURA,255.6,1.53,391,113.832384341637,0-500,0,254468.668368998,0,0
200608,SALITRAL,SULLANA,PIURA,31.5,1.36,43,67.4367816091954,0-500,0,69522.4441934627,0,0
200701,PARIÑAS,TALARA,PIURA,1130.7,0.96,1085,292.183798612232,0-500,0,949894.106937142,0,0
200702,EL ALTO,TALARA,PIURA,485.4,0.34,165,252.471819038643,0-500,0,81275.9300238555,0,0
200703,LA BREA,TALARA,PIURA,833.1,0.78,650,152.003830578965,0-500,0,118980.731510397,0,0
200704,LOBITOS,TALARA,PIURA,241,0,0,127.62084592145,0-500,0,12438.0114942529,0,
200705,LOS ORGANOS,TALARA,PIURA,166.2,0.23,38,164.711256117455,0-500,0,105318.813935214,0,0
200706,MANCORA,TALARA,PIURA,99.7,0,0,134.670944087993,0-500,0,128128.347331013,0,
200801,SECHURA,SECHURA,PIURA,5678,0.16,908,42.1648181047038,0-500,0,469522.720664822,0,0
200802,BELLAVISTA DE LA UNION,SECHURA,PIURA,13.9,0,0,12.8255033557047,0-500,0,47666.1153846154,0,
200803,BERNAL,SECHURA,PIURA,71.8,0,0,12.2947103274559,0-500,0,70094.7511961723,0,
200804,CRISTO NOS VALGA,SECHURA,PIURA,265.3,0,0,18.8747004450531,0-500,0,45528.1373488954,0,
200805,VICE,SECHURA,PIURA,261.4,0,0,24.5,0-500,0,162724.538982855,0,
200806,RINCONADA LLICUAR,SECHURA,PIURA,20,0.75,15,9.60909090909091,0-500,0,28453.3493743985,0,0
210101,PUNO,PUNO,PUNO,462.9,13.32,6166,4087.23958333333,>3500,2,1278325.25620397,1.56454704332376,36.0399322449274
210102,ACORA,PUNO,PUNO,1929.8,15.19,29314,4205.42268976149,>3500,6,201777.252577752,29.7357602175101,22.7422619453731
210103,AMANTANI,PUNO,PUNO,13.9,10.95,152,3914.325,>3500,0,29500.8975386377,0,0
210104,ATUNCOLLA,PUNO,PUNO,131.3,12.06,1583,3853.71304347826,>3500,0,41043.3174702567,0,0
210105,CAPACHICA,PUNO,PUNO,104.5,11.31,1182,3915.62057335582,>3500,0,60760.7154940924,0,0
210106,CHUCUITO,PUNO,PUNO,116,12.75,1479,3983.27630582892,>3500,1,64118.1210816629,15.5962149721507,75.125835774923
210107,COATA,PUNO,PUNO,100.2,18.07,1811,3848.63041556145,>3500,0,59934.1128544696,0,0
210108,HUATA,PUNO,PUNO,129.4,16.9,2187,3822.70114942529,>3500,0,24375.5820797907,0,0
210109,MAÑAZO,PUNO,PUNO,412.2,13.9,5730,4326.50584484591,>3500,1,46600.0001864976,21.4592273819293,19.3911188675587
210110,PAUCARCOLLA,PUNO,PUNO,174.7,16.14,2820,3869.81002506266,>3500,0,37845.2177656923,0,0
210111,PICHACANI,PUNO,PUNO,1647.1,13.23,21791,4380.00983049046,>3500,6,53840.294,111.440699042245,30.5936701696419
210112,PLATERIA,PUNO,PUNO,246.1,12.28,3022,3916.28688817435,>3500,0,63604.501077296,0,0
210113,SAN ANTONIO,PUNO,PUNO,338.7,11.07,3749,4605.8441457741,>3500,1,23630.0728624535,42.3189554184121,29.6375329717554
210114,TIQUILLACA,PUNO,PUNO,491.6,13.59,6681,4308.14128113879,>3500,0,13923.5084643289,0,0
