UBIGEO,nombre,anio,poblacion
151022,OMAS,2026,609
151023,PUTINZA,2017,498.095703125
151023,PUTINZA,2018,505
151023,PUTINZA,2019,512
151023,PUTINZA,2020,517
151023,PUTINZA,2021,521
151023,PUTINZA,2022,526
151023,PUTINZA,2023,531
151023,PUTINZA,2024,541
151023,PUTINZA,2025,546
151023,PUTINZA,2026,547
151024,QUINCHES,2017,650.423011844332
151024,QUINCHES,2018,620
151024,QUINCHES,2019,591
151024,QUINCHES,2020,562
151024,QUINCHES,2021,536
151024,QUINCHES,2022,510
151024,QUINCHES,2023,488
151024,QUINCHES,2024,464
151024,QUINCHES,2025,443
151024,QUINCHES,2026,423
151025,QUINOCAY,2017,451.337236533958
151025,QUINOCAY,2018,439
151025,QUINOCAY,2019,427
151025,QUINOCAY,2020,415
151025,QUINOCAY,2021,402
151025,QUINOCAY,2022,392
151025,QUINOCAY,2023,381
151025,QUINOCAY,2024,372
151025,QUINOCAY,2025,360
151025,QUINOCAY,2026,350
151026,SAN JOAQUIN,2017,177.300613496933
151026,SAN JOAQUIN,2018,170
151026,SAN JOAQUIN,2019,163
151026,SAN JOAQUIN,2020,156
151026,SAN JOAQUIN,2021,151
151026,SAN JOAQUIN,2022,146
151026,SAN JOAQUIN,2023,140
151026,SAN JOAQUIN,2024,136
151026,SAN JOAQUIN,2025,131
151026,SAN JOAQUIN,2026,127
151027,SAN PEDRO DE PILAS,2017,295.292418772563
151027,SAN PEDRO DE PILAS,2018,286
151027,SAN PEDRO DE PILAS,2019,277
151027,SAN PEDRO DE PILAS,2020,268
151027,SAN PEDRO DE PILAS,2021,259
151027,SAN PEDRO DE PILAS,2022,251
151027,SAN PEDRO DE PILAS,2023,243
151027,SAN PEDRO DE PILAS,2024,236
151027,SAN PEDRO DE PILAS,2025,228
151027,SAN PEDRO DE PILAS,2026,221
151028,TANTA,2017,500.001992031873
151028,TANTA,2018,501
151028,TANTA,2019,502
151028,TANTA,2020,503
151028,TANTA,2021,504
151028,TANTA,2022,505
151028,TANTA,2023,507
151028,TANTA,2024,509
151028,TANTA,2025,511
151028,TANTA,2026,513
151029,TAURIPAMPA,2017,506.050403225807
151029,TAURIPAMPA,2018,501
151029,TAURIPAMPA,2019,496
151029,TAURIPAMPA,2020,490
151029,TAURIPAMPA,2021,486
151029,TAURIPAMPA,2022,481
151029,TAURIPAMPA,2023,477
151029,TAURIPAMPA,2024,473
151029,TAURIPAMPA,2025,468
151029,TAURIPAMPA,2026,462
151030,TOMAS,2017,573.7578125
151030,TOMAS,2018,542
151030,TOMAS,2019,512
151030,TOMAS,2020,484
151030,TOMAS,2021,460
151030,TOMAS,2022,436
151030,TOMAS,2023,414
151030,TOMAS,2024,395
151030,TOMAS,2025,375
151030,TOMAS,2026,357
151031,TUPE,2017,523.241516966068
151031,TUPE,2018,512
151031,TUPE,2019,501
151031,TUPE,2020,490
151031,TUPE,2021,481
151031,TUPE,2022,472
151031,TUPE,2023,463
151031,TUPE,2024,453
151031,TUPE,2025,445
151031,TUPE,2026,435
151032,VIÑAC,2017,1652.04957160343
151032,VIÑAC,2018,1643
151032,VIÑAC,2019,1634
151032,VIÑAC,2020,1624
151032,VIÑAC,2021,1613
151032,VIÑAC,2022,1606
151032,VIÑAC,2023,1602
151032,VIÑAC,2024,1593
151032,VIÑAC,2025,1584
151032,VIÑAC,2026,1573
151033,VITIS,2017,317.783972125436
151033,VITIS,2018,302
151033,VITIS,2019,287
151033,VITIS,2020,274
151033,VITIS,2021,260
151033,VITIS,2022,248
151033,VITIS,2023,237
151033,VITIS,2024,226
151033,VITIS,2025,215
151033,VITIS,2026,205
160101,IQUITOS,2017,161694.529713435
160101,IQUITOS,2018,162450
160101,IQUITOS,2019,163209
160101,IQUITOS,2020,163502
160101,IQUITOS,2021,163849
160101,IQUITOS,2022,164196
160101,IQUITOS,2023,164543
160101,IQUITOS,2024,164894
160101,IQUITOS,2025,165248
160101,IQUITOS,2026,165605
160102,ALTO NANAY,2017,3092.27244485865
160102,ALTO NANAY,2018,3155
160102,ALTO NANAY,2019,3219
160102,ALTO NANAY,2020,3277
160102,ALTO NANAY,2021,3328
160102,ALTO NANAY,2022,3372
160102,ALTO NANAY,2023,3411
160102,ALTO NANAY,2024,3450
160102,ALTO NANAY,2025,3486
160102,ALTO NANAY,2026,3521
160103,FERNANDO LORES,2017,15249.4855404389
160103,FERNANDO LORES,2018,14935
160103,FERNANDO LORES,2019,14627
160103,FERNANDO LORES,2020,14284
160103,FERNANDO LORES,2021,13931
160103,FERNANDO LORES,2022,13577
160103,FERNANDO LORES,2023,13222
160103,FERNANDO LORES,2024,12865
160103,FERNANDO LORES,2025,12507
160103,FERNANDO LORES,2026,12148
160104,INDIANA,2017,11776.0054421769
160104,INDIANA,2018,11768
160104,INDIANA,2019,11760
160104,INDIANA,2020,11717
160104,INDIANA,2021,11670
160104,INDIANA,2022,11604
160104,INDIANA,2023,11524
160104,INDIANA,2024,11436
160104,INDIANA,2025,11343
160104,INDIANA,2026,11246
160105,LAS AMAZONAS,2017,8901.39400921659
160105,LAS AMAZONAS,2018,8790
160105,LAS AMAZONAS,2019,8680
160105,LAS AMAZONAS,2020,8546
160105,LAS AMAZONAS,2021,8403
160105,LAS AMAZONAS,2022,8249
160105,LAS AMAZONAS,2023,8085
160105,LAS AMAZONAS,2024,7917
160105,LAS AMAZONAS,2025,7752
160105,LAS AMAZONAS,2026,7588
160106,MAZAN,2017,13782.9601826745
160106,MAZAN,2018,13898
160106,MAZAN,2019,14014
160106,MAZAN,2020,14091
160106,MAZAN,2021,14128
160106,MAZAN,2022,14164
160106,MAZAN,2023,14201
160106,MAZAN,2024,14238
160106,MAZAN,2025,14275
160106,MAZAN,2026,14313
160107,NAPO,2017,16837.2884515795
160107,NAPO,2018,17106
160107,NAPO,2019,17379
160107,NAPO,2020,17605
160107,NAPO,2021,17813
160107,NAPO,2022,17988
160107,NAPO,2023,18141
160107,NAPO,2024,18280
160107,NAPO,2025,18416
160107,NAPO,2026,18545
160108,PUNCHANA,2017,85358.2965087168
160108,PUNCHANA,2018,86608
160108,PUNCHANA,2019,87876
160108,PUNCHANA,2020,88908
160108,PUNCHANA,2021,89838
160108,PUNCHANA,2022,90609
160108,PUNCHANA,2023,91263
160108,PUNCHANA,2024,91846
160108,PUNCHANA,2025,92404
160108,PUNCHANA,2026,92932
160110,TORRES CAUSANA,2017,4985.17839444995
160110,TORRES CAUSANA,2018,5015
160110,TORRES CAUSANA,2019,5045
160110,TORRES CAUSANA,2020,5061
160110,TORRES CAUSANA,2021,5065
160110,TORRES CAUSANA,2022,5068
160110,TORRES CAUSANA,2023,5072
160110,TORRES CAUSANA,2024,5074
160110,TORRES CAUSANA,2025,5078
160110,TORRES CAUSANA,2026,5081
160112,BELEN,2017,70152.7486980453
160112,BELEN,2018,70503
160112,BELEN,2019,70855
160112,BELEN,2020,71005
160112,BELEN,2021,71084
160112,BELEN,2022,71162
160112,BELEN,2023,71241
160112,BELEN,2024,71321
160112,BELEN,2025,71401
160112,BELEN,2026,71483
160113,SAN JUAN BAUTISTA,2017,138319.084805104
160113,SAN JUAN BAUTISTA,2018,143054
160113,SAN JUAN BAUTISTA,2019,147951
160113,SAN JUAN BAUTISTA,2020,152555
160113,SAN JUAN BAUTISTA,2021,156363
160113,SAN JUAN BAUTISTA,2022,159614
160113,SAN JUAN BAUTISTA,2023,162481
160113,SAN JUAN BAUTISTA,2024,165140
160113,SAN JUAN BAUTISTA,2025,167766
160113,SAN JUAN BAUTISTA,2026,170346
160201,YURIMAGUAS,2017,92287.7216199489
160201,YURIMAGUAS,2018,96151
160201,YURIMAGUAS,2019,100176
160201,YURIMAGUAS,2020,104052
160201,YURIMAGUAS,2021,106557
160201,YURIMAGUAS,2022,108870
160201,YURIMAGUAS,2023,111046
160201,YURIMAGUAS,2024,113141
160201,YURIMAGUAS,2025,115218
160201,YURIMAGUAS,2026,117270
160202,BALSAPUERTO,2017,16119.815748596
160202,BALSAPUERTO,2018,16426
160202,BALSAPUERTO,2019,16738
160202,BALSAPUERTO,2020,17006
160202,BALSAPUERTO,2021,17190
160202,BALSAPUERTO,2022,17360
160202,BALSAPUERTO,2023,17519
160202,BALSAPUERTO,2024,17673
160202,BALSAPUERTO,2025,17826
160202,BALSAPUERTO,2026,17976
160205,JEBEROS,2017,4520.54112554113
160205,JEBEROS,2018,4570
160205,JEBEROS,2019,4620
160205,JEBEROS,2020,4658
160205,JEBEROS,2021,4686
160205,JEBEROS,2022,4712
160205,JEBEROS,2023,4736
160205,JEBEROS,2024,4759
160205,JEBEROS,2025,4782
160205,JEBEROS,2026,4805
160206,LAGUNAS,2017,13530.299897496
160206,LAGUNAS,2018,13594
160206,LAGUNAS,2019,13658
160206,LAGUNAS,2020,13684
160206,LAGUNAS,2021,13713
160206,LAGUNAS,2022,13739
160206,LAGUNAS,2023,13764
160206,LAGUNAS,2024,13788
160206,LAGUNAS,2025,13811
160206,LAGUNAS,2026,13835
160210,SANTA CRUZ,2017,4210.14671361502
160210,SANTA CRUZ,2018,4235
160210,SANTA CRUZ,2019,4260
160210,SANTA CRUZ,2020,4273
160210,SANTA CRUZ,2021,4285
160210,SANTA CRUZ,2022,4296
160210,SANTA CRUZ,2023,4307
160210,SANTA CRUZ,2024,4317
160210,SANTA CRUZ,2025,4327
160210,SANTA CRUZ,2026,4337
160211,TENIENTE CESAR LOPEZ ROJAS,2017,6112.27139166936
160211,TENIENTE CESAR LOPEZ ROJAS,2018,6153
160211,TENIENTE CESAR LOPEZ ROJAS,2019,6194
160211,TENIENTE CESAR LOPEZ ROJAS,2020,6219
160211,TENIENTE CESAR LOPEZ ROJAS,2021,6240
160211,TENIENTE CESAR LOPEZ ROJAS,2022,6259
160211,TENIENTE CESAR LOPEZ ROJAS,2023,6277
160211,TENIENTE CESAR LOPEZ ROJAS,2024,6295
160211,TENIENTE CESAR LOPEZ ROJAS,2025,6312
160211,TENIENTE CESAR LOPEZ ROJAS,2026,6329
160301,NAUTA,2017,32137.3100199312
160301,NAUTA,2018,32622
160301,NAUTA,2019,33114
160301,NAUTA,2020,33520
160301,NAUTA,2021,33911
160301,NAUTA,2022,34208
160301,NAUTA,2023,34442
160301,NAUTA,2024,34639
160301,NAUTA,2025,34827
160301,NAUTA,2026,35004
160302,PARINARI,2017,6477.58552321007
160302,PARINARI,2018,6416
160302,PARINARI,2019,6355
160302,PARINARI,2020,6276
160302,PARINARI,2021,6182
160302,PARINARI,2022,6081
160302,PARINARI,2023,5974
160302,PARINARI,2024,5865
160302,PARINARI,2025,5756
160302,PARINARI,2026,5647
160303,TIGRE,2017,7469.21194860246
160303,TIGRE,2018,7509
160303,TIGRE,2019,7549
160303,TIGRE,2020,7568
160303,TIGRE,2021,7597
160303,TIGRE,2022,7622
160303,TIGRE,2023,7644
160303,TIGRE,2024,7665
160303,TIGRE,2025,7686
160303,TIGRE,2026,7706
160304,TROMPETEROS,2017,9797.04528950889
160304,TROMPETEROS,2018,10126
160304,TROMPETEROS,2019,10466
160304,TROMPETEROS,2020,10789
160304,TROMPETEROS,2021,11071
160304,TROMPETEROS,2022,11281
160304,TROMPETEROS,2023,11442
160304,TROMPETEROS,2024,11575
160304,TROMPETEROS,2025,11703
160304,TROMPETEROS,2026,11823
160305,URARINAS,2017,13095.9704927707
160305,URARINAS,2018,13324
160305,URARINAS,2019,13556
160305,URARINAS,2020,13751
160305,URARINAS,2021,13937
160305,URARINAS,2022,14079
160305,URARINAS,2023,14191
160305,URARINAS,2024,14285
160305,URARINAS,2025,14377
160305,URARINAS,2026,14465
160401,RAMON CASTILLA,2017,22398.4810077851
160401,RAMON CASTILLA,2018,22883
160401,RAMON CASTILLA,2019,23378
160401,RAMON CASTILLA,2020,23811
160401,RAMON CASTILLA,2021,24266
160401,RAMON CASTILLA,2022,24655
160401,RAMON CASTILLA,2023,25001
160401,RAMON CASTILLA,2024,25319
160401,RAMON CASTILLA,2025,25631
160401,RAMON CASTILLA,2026,25938
160402,PEBAS,2017,12845.1071959909
160402,PEBAS,2018,12808
160402,PEBAS,2019,12771
160402,PEBAS,2020,12700
160402,PEBAS,2021,12637
160402,PEBAS,2022,12538
160402,PEBAS,2023,12413
160402,PEBAS,2024,12277
160402,PEBAS,2025,12138
160402,PEBAS,2026,11996
160403,YAVARI 22/,2017,10026.0194947285
160403,YAVARI 22/,2018,10040
160403,YAVARI 22/,2019,10054
160403,YAVARI 22/,2020,10041
160403,YAVARI 22/,2021,10033
160403,YAVARI 22/,2022,9998
160403,YAVARI 22/,2023,9942
160403,YAVARI 22/,2024,9876
160403,YAVARI 22/,2025,6606
160403,YAVARI 22/,2026,6558
160404,SAN PABLO,2017,12489.4450510325
160404,SAN PABLO,2018,12564
160404,SAN PABLO,2019,12639
160404,SAN PABLO,2020,12680
160404,SAN PABLO,2021,12728
160404,SAN PABLO,2022,12762
160404,SAN PABLO,2023,12788
160404,SAN PABLO,2024,12808
160404,SAN PABLO,2025,12829
160404,SAN PABLO,2026,12847
160405,SANTA ROSA DE LORETO 22/,2018,
160405,SANTA ROSA DE LORETO 22/,2019,
160405,SANTA ROSA DE LORETO 22/,2020,
160405,SANTA ROSA DE LORETO 22/,2021,
160405,SANTA ROSA DE LORETO 22/,2022,
160405,SANTA ROSA DE LORETO 22/,2023,
160405,SANTA ROSA DE LORETO 22/,2024,
160405,SANTA ROSA DE LORETO 22/,2025,3202
160405,SANTA ROSA DE LORETO 22/,2026,3179
160501,REQUENA,2017,27393.9322228604
160501,REQUENA,2018,27624
160501,REQUENA,2019,27856
160501,REQUENA,2020,28008
160501,REQUENA,2021,28131
160501,REQUENA,2022,28209
160501,REQUENA,2023,28254
160501,REQUENA,2024,28280
160501,REQUENA,2025,28300
160501,REQUENA,2026,28313
160502,ALTO TAPICHE,2017,1692.21825876663
160502,ALTO TAPICHE,2018,1673
160502,ALTO TAPICHE,2019,1654
160502,ALTO TAPICHE,2020,1631
160502,ALTO TAPICHE,2021,1605
160502,ALTO TAPICHE,2022,1579
160502,ALTO TAPICHE,2023,1551
160502,ALTO TAPICHE,2024,1522
160502,ALTO TAPICHE,2025,1493
160502,ALTO TAPICHE,2026,1465
160503,CAPELO,2017,2703.44033412888
160503,CAPELO,2018,2607
160503,CAPELO,2019,2514
160503,CAPELO,2020,2417
160503,CAPELO,2021,2322
160503,CAPELO,2022,2224
160503,CAPELO,2023,2131
160503,CAPELO,2024,2039
160503,CAPELO,2025,1950
160503,CAPELO,2026,1865
160504,EMILIO SAN MARTIN,2017,6837.02855061908
160504,EMILIO SAN MARTIN,2018,6851
160504,EMILIO SAN MARTIN,2019,6865
160504,EMILIO SAN MARTIN,2020,6859
160504,EMILIO SAN MARTIN,2021,6844
160504,EMILIO SAN MARTIN,2022,6821
160504,EMILIO SAN MARTIN,2023,6788
160504,EMILIO SAN MARTIN,2024,6753
160504,EMILIO SAN MARTIN,2025,6714
160504,EMILIO SAN MARTIN,2026,6676
160505,MAQUIA,2017,8438.83933550186
160505,MAQUIA,2018,8523
160505,MAQUIA,2019,8608
160505,MAQUIA,2020,8669
160505,MAQUIA,2021,8720
160505,MAQUIA,2022,8758
160505,MAQUIA,2023,8784
160505,MAQUIA,2024,8807
160505,MAQUIA,2025,8825
160505,MAQUIA,2026,8844
160506,PUINAHUA,2017,4748.32569593148
160506,PUINAHUA,2018,4709
160506,PUINAHUA,2019,4670
160506,PUINAHUA,2020,4617
160506,PUINAHUA,2021,4561
160506,PUINAHUA,2022,4498
160506,PUINAHUA,2023,4430
160506,PUINAHUA,2024,4362
160506,PUINAHUA,2025,4293
160506,PUINAHUA,2026,4224
160507,SAQUENA,2017,3510.01076555024
160507,SAQUENA,2018,3426
160507,SAQUENA,2019,3344
160507,SAQUENA,2020,3256
160507,SAQUENA,2021,3167
160507,SAQUENA,2022,3074
160507,SAQUENA,2023,2982
160507,SAQUENA,2024,2890
160507,SAQUENA,2025,2800
160507,SAQUENA,2026,2713
160508,SOPLIN,2017,672.093023255814
160508,SOPLIN,2018,680
160508,SOPLIN,2019,688
160508,SOPLIN,2020,695
160508,SOPLIN,2021,702
160508,SOPLIN,2022,706
160508,SOPLIN,2023,711
160508,SOPLIN,2024,714
160508,SOPLIN,2025,719
160508,SOPLIN,2026,722
160509,TAPICHE,2017,969.026068821689
160509,TAPICHE,2018,964
160509,TAPICHE,2019,959
160509,TAPICHE,2020,952
160509,TAPICHE,2021,944
160509,TAPICHE,2022,934
160509,TAPICHE,2023,924
160509,TAPICHE,2024,912
160509,TAPICHE,2025,903
160509,TAPICHE,2026,891
160510,JENARO HERRERA,2017,5073.02374877331
160510,JENARO HERRERA,2018,5084
160510,JENARO HERRERA,2019,5095
160510,JENARO HERRERA,2020,5092
160510,JENARO HERRERA,2021,5082
160510,JENARO HERRERA,2022,5065
160510,JENARO HERRERA,2023,5044
160510,JENARO HERRERA,2024,5018
160510,JENARO HERRERA,2025,4992
160510,JENARO HERRERA,2026,4964
160511,YAQUERANA,2017,2282.00703605981
160511,YAQUERANA,2018,2278
160511,YAQUERANA,2019,2274
160511,YAQUERANA,2020,2263
160511,YAQUERANA,2021,2248
160511,YAQUERANA,2022,2232
160511,YAQUERANA,2023,2213
160511,YAQUERANA,2024,2193
160511,YAQUERANA,2025,2173
160511,YAQUERANA,2026,2151
160601,CONTAMANA,2017,26904.2711085583
160601,CONTAMANA,2018,27376
160601,CONTAMANA,2019,27856
160601,CONTAMANA,2020,28258
160601,CONTAMANA,2021,28648
160601,CONTAMANA,2022,28991
160601,CONTAMANA,2023,29298
160601,CONTAMANA,2024,29587
160601,CONTAMANA,2025,29867
160601,CONTAMANA,2026,30142
160602,INAHUAYA,2017,1818.35350678733
160602,INAHUAYA,2018,1793
160602,INAHUAYA,2019,1768
160602,INAHUAYA,2020,1739
160602,INAHUAYA,2021,1718
160602,INAHUAYA,2022,1698
160602,INAHUAYA,2023,1673
160602,INAHUAYA,2024,1649
160602,INAHUAYA,2025,1624
160602,INAHUAYA,2026,1597
160603,PADRE MARQUEZ,2017,3899.575474292
160603,PADRE MARQUEZ,2018,3766
160603,PADRE MARQUEZ,2019,3637
160603,PADRE MARQUEZ,2020,3503
160603,PADRE MARQUEZ,2021,3372
160603,PADRE MARQUEZ,2022,3239
160603,PADRE MARQUEZ,2023,3109
160603,PADRE MARQUEZ,2024,2981
160603,PADRE MARQUEZ,2025,2858
160603,PADRE MARQUEZ,2026,2739
160604,PAMPA HERMOSA,2017,6420.71412663061
160604,PAMPA HERMOSA,2018,6353
160604,PAMPA HERMOSA,2019,6286
160604,PAMPA HERMOSA,2020,6200
160604,PAMPA HERMOSA,2021,6144
160604,PAMPA HERMOSA,2022,6078
160604,PAMPA HERMOSA,2023,6007
160604,PAMPA HERMOSA,2024,5933
160604,PAMPA HERMOSA,2025,5860
160604,PAMPA HERMOSA,2026,5786
160605,SARAYACU,2017,15201.0409809193
160605,SARAYACU,2018,15226
160605,SARAYACU,2019,15251
160605,SARAYACU,2020,15234
160605,SARAYACU,2021,15288
160605,SARAYACU,2022,15320
160605,SARAYACU,2023,15340
160605,SARAYACU,2024,15351
160605,SARAYACU,2025,15360
160605,SARAYACU,2026,15368
160606,VARGAS GUERRA,2017,7665.15216532842
160606,VARGAS GUERRA,2018,7631
160606,VARGAS GUERRA,2019,7597
160606,VARGAS GUERRA,2020,7543
160606,VARGAS GUERRA,2021,7524
160606,VARGAS GUERRA,2022,7495
160606,VARGAS GUERRA,2023,7460
160606,VARGAS GUERRA,2024,7419
160606,VARGAS GUERRA,2025,7377
160606,VARGAS GUERRA,2026,7332
160701,BARRANCA,2017,14837.551025641
160701,BARRANCA,2018,15214
160701,BARRANCA,2019,15600
160701,BARRANCA,2020,15950
160701,BARRANCA,2021,16155
160701,BARRANCA,2022,16355
160701,BARRANCA,2023,16551
160701,BARRANCA,2024,16745
160701,BARRANCA,2025,16939
160701,BARRANCA,2026,17132
160702,CAHUAPANAS,2017,7642.48453608247
160702,CAHUAPANAS,2018,7749
160702,CAHUAPANAS,2019,7857
160702,CAHUAPANAS,2020,7942
160702,CAHUAPANAS,2021,8002
160702,CAHUAPANAS,2022,8052
160702,CAHUAPANAS,2023,8093
160702,CAHUAPANAS,2024,8131
160702,CAHUAPANAS,2025,8168
160702,CAHUAPANAS,2026,8202
160703,MANSERICHE,2017,9328.26516758591
160703,MANSERICHE,2018,9378
160703,MANSERICHE,2019,9428
160703,MANSERICHE,2020,9451
160703,MANSERICHE,2021,9482
160703,MANSERICHE,2022,9506
160703,MANSERICHE,2023,9526
160703,MANSERICHE,2024,9543
160703,MANSERICHE,2025,9561
160703,MANSERICHE,2026,9577
160704,MORONA,2017,4935.12174840085
160704,MORONA,2018,4811
160704,MORONA,2019,4690
160704,MORONA,2020,4557
160704,MORONA,2021,4457
160704,MORONA,2022,4355
160704,MORONA,2023,4252
160704,MORONA,2024,4147
160704,MORONA,2025,4042
160704,MORONA,2026,3938
160705,PASTAZA,2017,6152.02331606218
160705,PASTAZA,2018,6164
160705,PASTAZA,2019,6176
160705,PASTAZA,2020,6170
160705,PASTAZA,2021,6151
160705,PASTAZA,2022,6129
160705,PASTAZA,2023,6106
160705,PASTAZA,2024,6082
160705,PASTAZA,2025,6058
160705,PASTAZA,2026,6033
160706,ANDOAS,2017,13967.9497302277
160706,ANDOAS,2018,14570
160706,ANDOAS,2019,15198
160706,ANDOAS,2020,15800
160706,ANDOAS,2021,16142
160706,ANDOAS,2022,16425
160706,ANDOAS,2023,16668
160706,ANDOAS,2024,16888
160706,ANDOAS,2025,17102
160706,ANDOAS,2026,17313
160801,PUTUMAYO,2017,4248.55246203405
160801,PUTUMAYO,2018,4297
160801,PUTUMAYO,2019,4346
160801,PUTUMAYO,2020,4384
160801,PUTUMAYO,2021,4422
160801,PUTUMAYO,2022,4452
160801,PUTUMAYO,2023,4475
160801,PUTUMAYO,2024,4495
160801,PUTUMAYO,2025,4513
160801,PUTUMAYO,2026,4527
160802,ROSA PANDURO,2017,609.014634146342
160802,ROSA PANDURO,2018,612
160802,ROSA PANDURO,2019,615
160802,ROSA PANDURO,2020,615
160802,ROSA PANDURO,2021,612
160802,ROSA PANDURO,2022,608
160802,ROSA PANDURO,2023,603
160802,ROSA PANDURO,2024,595
160802,ROSA PANDURO,2025,586
160802,ROSA PANDURO,2026,578
160803,TENIENTE MANUEL CLAVERO,2017,2886.79298892989
160803,TENIENTE MANUEL CLAVERO,2018,2797
160803,TENIENTE MANUEL CLAVERO,2019,2710
160803,TENIENTE MANUEL CLAVERO,2020,2616
160803,TENIENTE MANUEL CLAVERO,2021,2518
160803,TENIENTE MANUEL CLAVERO,2022,2408
160803,TENIENTE MANUEL CLAVERO,2023,2291
160803,TENIENTE MANUEL CLAVERO,2024,2173
160803,TENIENTE MANUEL CLAVERO,2025,2057
160803,TENIENTE MANUEL CLAVERO,2026,1942
160804,YAGUAS,2017,1455.84872298625
160804,YAGUAS,2018,1491
160804,YAGUAS,2019,1527
160804,YAGUAS,2020,1559
160804,YAGUAS,2021,1589
160804,YAGUAS,2022,1610
160804,YAGUAS,2023,1626
160804,YAGUAS,2024,1640
160804,YAGUAS,2025,1654
160804,YAGUAS,2026,1668
170101,TAMBOPATA,2017,89145.3077760385
170101,TAMBOPATA,2018,92732
170101,TAMBOPATA,2019,96463
170101,TAMBOPATA,2020,100011
170101,TAMBOPATA,2021,103413
170101,TAMBOPATA,2022,106751
170101,TAMBOPATA,2023,110067
170101,TAMBOPATA,2024,113397
170101,TAMBOPATA,2025,116785
170101,TAMBOPATA,2026,120218
170102,INAMBARI,2017,13075.9288187232
170102,INAMBARI,2018,13742
170102,INAMBARI,2019,14442
170102,INAMBARI,2020,15132
170102,INAMBARI,2021,15810
170102,INAMBARI,2022,16494
170102,INAMBARI,2023,17189
170102,INAMBARI,2024,17903
170102,INAMBARI,2025,18646
170102,INAMBARI,2026,19416
170103,LAS PIEDRAS,2017,14022.6544660252
170103,LAS PIEDRAS,2018,15412
170103,LAS PIEDRAS,2019,16939
170103,LAS PIEDRAS,2020,18553
170103,LAS PIEDRAS,2021,20064
170103,LAS PIEDRAS,2022,21575
170103,LAS PIEDRAS,2023,23105
170103,LAS PIEDRAS,2024,24671
170103,LAS PIEDRAS,2025,26294
170103,LAS PIEDRAS,2026,27972
170104,LABERINTO,2017,6085.57158521303
170104,LABERINTO,2018,6233
170104,LABERINTO,2019,6384
170104,LABERINTO,2020,6518
170104,LABERINTO,2021,6636
170104,LABERINTO,2022,6741
170104,LABERINTO,2023,6840
170104,LABERINTO,2024,6932
170104,LABERINTO,2025,7020
170104,LABERINTO,2026,7105
170201,MANU,2017,2447.20141489804
170201,MANU,2018,2425
170201,MANU,2019,2403
170201,MANU,2020,2373
170201,MANU,2021,2334
170201,MANU,2022,2302
170201,MANU,2023,2278
170201,MANU,2024,2258
170201,MANU,2025,2242
170201,MANU,2026,2228
170202,FITZCARRALD,2017,1480.37696335079
170202,FITZCARRALD,2018,1504
170202,FITZCARRALD,2019,1528
170202,FITZCARRALD,2020,1547
170202,FITZCARRALD,2021,1557
170202,FITZCARRALD,2022,1570
170202,FITZCARRALD,2023,1584
170202,FITZCARRALD,2024,1598
170202,FITZCARRALD,2025,1613
170202,FITZCARRALD,2026,1628
170203,MADRE DE DIOS,2017,7241.25832106038
170203,MADRE DE DIOS,2018,7012
170203,MADRE DE DIOS,2019,6790
170203,MADRE DE DIOS,2020,6553
170203,MADRE DE DIOS,2021,6453
170203,MADRE DE DIOS,2022,6363
170203,MADRE DE DIOS,2023,6283
170203,MADRE DE DIOS,2024,6210
170203,MADRE DE DIOS,2025,6141
170203,MADRE DE DIOS,2026,6076
170204,HUEPETUHE,2017,9783.67469879518
170204,HUEPETUHE,2018,10075
170204,HUEPETUHE,2019,10375
170204,HUEPETUHE,2020,10645
170204,HUEPETUHE,2021,10819
170204,HUEPETUHE,2022,10965
170204,HUEPETUHE,2023,11085
170204,HUEPETUHE,2024,11189
170204,HUEPETUHE,2025,11281
170204,HUEPETUHE,2026,11364
170301,IÑAPARI,2017,2648.80825082508
170301,IÑAPARI,2018,2833
170301,IÑAPARI,2019,3030
170301,IÑAPARI,2020,3227
170301,IÑAPARI,2021,3311
170301,IÑAPARI,2022,3393
170301,IÑAPARI,2023,3472
170301,IÑAPARI,2024,3553
170301,IÑAPARI,2025,3632
170301,IÑAPARI,2026,3714
170302,IBERIA,2017,6091.52966101695
170302,IBERIA,2018,5995
170302,IBERIA,2019,5900
170302,IBERIA,2020,5784
170302,IBERIA,2021,5741
170302,IBERIA,2022,5696
170302,IBERIA,2023,5650
170302,IBERIA,2024,5602
170302,IBERIA,2025,5554
170302,IBERIA,2026,5504
170303,TAHUAMANU,2017,3303.01783625731
170303,TAHUAMANU,2018,3361
170303,TAHUAMANU,2019,3420
170303,TAHUAMANU,2020,3468
170303,TAHUAMANU,2021,3550
170303,TAHUAMANU,2022,3628
170303,TAHUAMANU,2023,3706
170303,TAHUAMANU,2024,3783
170303,TAHUAMANU,2025,3861
170303,TAHUAMANU,2026,3940
180101,MOQUEGUA 17/,2017,68301.7252198848
180101,MOQUEGUA 17/,2018,70388
180101,MOQUEGUA 17/,2019,72538
180101,MOQUEGUA 17/,2020,74486
180101,MOQUEGUA 17/,2021,47073
180101,MOQUEGUA 17/,2022,47754
180101,MOQUEGUA 17/,2023,48398
180101,MOQUEGUA 17/,2024,49022
180101,MOQUEGUA 17/,2025,49643
180101,MOQUEGUA 17/,2026,50264
180102,CARUMAS,2017,2591.39061154177
180102,CARUMAS,2018,2453
180102,CARUMAS,2019,2322
180102,CARUMAS,2020,2197
180102,CARUMAS,2021,2177
180102,CARUMAS,2022,2152
180102,CARUMAS,2023,2125
180102,CARUMAS,2024,2096
